"id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","pass.outcome"
"a8fbf054-b25c-4d82-8eda-1df027b7e592","Thomas Müller",0.08229065,"From Free Kick",8.5440035,-1.2120256,"Ground Pass","Left Foot",88,54,91,46,"No goal"
"2ed223df-f152-40b4-97fc-b6f3cacd4de1","Bastian Schweinsteiger",0.03872487,"From Corner",10.049875,-3.041924,"Ground Pass","Right Foot",110,28,100,27,"No goal"
"6a0fafbd-472c-4e91-904f-12cd9580ccef","Franck Bilal Ribéry",0.029960608,"Regular Play",50.20956,0.77131456,"High Pass","Right Foot",51,30,87,65,"No goal"
"e50e3982-d8e4-4b25-9ef1-674afa910f72","Franck Bilal Ribéry",0.10111646,"From Free Kick",33.83785,0.97459716,"High Pass","Right Foot",92,8,111,36,"No goal"
"59be132f-92cc-4089-904e-421563a7d3e0","Toni Kroos",0.0333672,"From Corner",44.911022,1.7725587,"High Pass","Right Foot",120,1,111,45,"No goal"
"89965d59-2a52-41e5-b418-b4adb15b062b","Franck Bilal Ribéry",0.07341064,"From Throw In",4.472136,0.4636476,"Ground Pass","Right Foot",101,26,105,28,"No goal"
"b2ca1cb6-0701-44ef-b971-b02c16476d5d","Diego Armando Valentin Contento",0.020142708,"Regular Play",15.811388,-0.6055447,"Ground Pass","Right Foot",88,16,101,7,"No goal"
"17d716be-123c-4f70-a125-f705de632623","Diego Armando Valentin Contento",0.10156997,"Regular Play",30.083218,1.8399638,"High Pass","Left Foot",116,8,108,37,"No goal"
"1aa31c09-72ba-4dfd-b072-d19c23c55c27","Frank Lampard",0.05480425,"Regular Play",18.384777,0.7853982,"Ground Pass","Right Foot",95,40,108,53,"No goal"
"a969b162-62df-4581-ad4e-426d43471fc4","Arjen Robben",0.027714046,"From Goal Kick",17.888544,-1.1071488,"Low Pass","Left Foot",101,41,109,25,"No goal"
"92c7a8b7-3e04-445f-a313-466bc2c143f8","Toni Kroos",0.00883416,"From Free Kick",33.24154,1.8449638,"Ground Pass","Right Foot",83,13,74,45,"No goal"
"cf7e3398-6825-40e4-bfd4-f2cb40acef1c","Thomas Müller",0.17762806,"Regular Play",11.401754,-1.3045443,"Ground Pass","Right Foot",102,56,105,45,"No goal"
"f588ffd4-d8ec-4c6f-a51a-21a299eb24be","Arjen Robben",0.021396527,"Regular Play",26.925823,-2.7610862,"Ground Pass","Left Foot",114,69,89,59,"No goal"
"f729b2f5-8066-45c0-bdb3-013e51f0e107","Ashley Cole",0.021255579,"From Throw In",27.018513,0.68052125,"High Pass","Other",67,1,88,18,"No goal"
"3c4e6bb9-21fd-4bfa-8e0e-f687f5bfe441","Thomas Müller",0.09807102,"Regular Play",15.652476,2.0344439,"Ground Pass","Right Foot",108,25,101,39,"No goal"
"7b2f5409-dace-4a53-99b5-82c5b04ff5fe","Bastian Schweinsteiger",0.018557513,"From Free Kick",36.496574,-1.4056476,"Ground Pass","Right Foot",78,53,84,17,"No goal"
"e7b9dab5-c197-4246-b752-0fa284d813fe","Mario Gómez García",0.06290805,"From Free Kick",10,0.9272952,"Ground Pass","Right Foot",99,26,105,34,"No goal"
"b2254001-21a8-4f2c-ae5d-6e38661b3461","Arjen Robben",0.0815607,"From Corner",47.853943,-1.7599953,"High Pass","Left Foot",120,80,111,33,"No goal"
"82c746d0-612d-4723-ad44-234a1dde28f4","Toni Kroos",0.05092313,"Regular Play",13,-1.5707964,"Ground Pass","Right Foot",95,32,95,19,"No goal"
"2fd671de-63c5-4d52-a4e6-483bfd52c36c","Philipp Lahm",0.01866724,"Regular Play",18.439089,0.7086263,"Ground Pass","Right Foot",81,59,95,71,"No goal"
"9b3bc663-ac32-475e-89b4-379d74bb08f2","Arjen Robben",0.056390237,"Regular Play",18.439089,-2.2794225,"Ground Pass","Left Foot",113,64,101,50,"No goal"
"25fcf58f-2865-413a-a7b2-10e3810b28e1","Anatoliy Tymoshchuk",0.029956521,"From Free Kick",20.518284,0.81986725,"Ground Pass","Left Foot",80,58,94,73,"No goal"
"ab818b87-89a0-4051-a07f-3a20b282e224","Bastian Schweinsteiger",0.019120034,"From Keeper",29.732138,-0.7378151,"Ground Pass","Right Foot",55,37,77,17,"No goal"
"24d9fe4f-aa27-4521-8811-5ad2ff19f263","Bastian Schweinsteiger",0.013890441,"From Corner",20.615528,2.4592762,"Ground Pass","Right Foot",105,9,89,22,"No goal"
"4e8d7530-b4c1-4044-96ac-ef072bd08ed0","Franck Bilal Ribéry",0.12479851,"Regular Play",22.022715,1.6162196,"Low Pass","Right Foot",109,26,108,48,"No goal"
"1adeb3f4-8419-4a9d-9d94-3f05f501653c","Arjen Robben",0.052356612,"From Free Kick",34.539833,1.1849136,"High Pass","Left Foot",98,11,111,43,"No goal"
"320cc0b5-0e08-4a09-a887-f919e584c80a","Toni Kroos",0.14912716,"From Keeper",29.410883,0.95449936,"High Pass","Right Foot",99,22,116,46,"Goal"
"74abe35f-63d7-45f4-b130-007825cd7d14","Thomas Müller",0.06028605,"From Free Kick",14.764823,-1.076855,"Low Pass","Head",93,60,100,47,"No goal"
"85607a42-f7ad-4b61-aec3-47841b078000","Juan Manuel Mata García",0.023827042,"From Corner",33.734257,-1.7798193,"High Pass","Left Foot",120,80,113,47,"Goal"
"293b7fb8-19c4-4356-a518-4c3b31e10f1c","Franck Bilal Ribéry",0.07941684,"Regular Play",7.81025,0.87605804,"Ground Pass","Right Foot",94,22,99,28,"No goal"
"7e319f87-d160-468c-8982-0514898ba9ea","Juan Manuel Mata García",0.024601173,"Regular Play",6.0827627,2.976444,"Ground Pass","Left Foot",98,44,92,45,"No goal"
"cbe1e3e1-f760-4634-a42f-350fb0ffb250","Anatoliy Tymoshchuk",0.04141551,"From Throw In",18.867962,-1.012197,"Ground Pass","Right Foot",83,41,93,25,"No goal"
"79a51182-4ace-4fde-ba62-6c0be7b57fcc","Toni Kroos",0.03326912,"From Keeper",44.20407,0.9137214,"High Pass","Right Foot",67,40,94,75,"No goal"
"7fb40726-3770-47d3-a81a-ff41804a4c10","Arjen Robben",0.018911894,"From Corner",18.027756,-2.158799,"Ground Pass","Left Foot",102,68,92,53,"No goal"
"8fc3be06-a1c1-422d-bb77-9cdeeac51766","Philipp Lahm",0.4215807,"Regular Play",7.071068,-2.3561945,"Ground Pass","Right Foot",117,50,112,45,"No goal"
"bb3ee414-5d92-4f58-98c7-54eeef14419e","Philipp Lahm",0.03017434,"From Throw In",19.723083,1.0390723,"Ground Pass","Left Foot",92,58,102,75,"No goal"
"eb3e8cbb-f3de-4904-b802-574009b4bb98","Arjen Robben",0.013720623,"From Throw In",37.363083,-1.8417432,"Ground Pass","Left Foot",88,73,78,37,"No goal"
"3030ecaa-031b-4795-89a1-1e70ad959bcb","Michael Carrick",0.042675003,"Regular Play",15.264338,-0.551655,"High Pass","Other",88,39,101,31,"No goal"
"40c95f08-31ad-47b4-b21a-15c13af12552","Andrés Iniesta Luján",0.043072388,"From Throw In",17.804493,-0.9048271,"Ground Pass","Right Foot",86,57,97,43,"No goal"
"4f51192d-b478-4fa2-b81e-ad456d92f0dc","Lionel Andrés Messi Cuccittini",0.031987872,"From Throw In",17,0,"Ground Pass","Left Foot",90,24,107,24,"No goal"
"313ff8be-f014-4aa3-8f79-c41217572003","Xavier Hernández Creus",0.24737754,"From Throw In",22.022715,-1.5253731,"Low Pass","Right Foot",111,66,112,44,"No goal"
"40c947f7-afba-4b56-8af6-e6b2b4862b47","Xavier Hernández Creus",0.037859656,"From Throw In",19.104973,1.4659194,"Ground Pass","Right Foot",91,21,93,40,"No goal"
"6ff51641-847e-45b2-bbdb-4473609132ea","Xavier Hernández Creus",0.04281052,"From Free Kick",24.839485,0.87090343,"Ground Pass","Right Foot",85,35,101,54,"No goal"
"83c3ed16-79f1-4779-b4a8-f9b5951beb0a","Xavier Hernández Creus",0.12948628,"Regular Play",20.518284,0.75092906,"Ground Pass","Right Foot",89,34,104,48,"Goal"
"5786fdf8-749b-4468-97c4-31910a7ef0c7","Lionel Andrés Messi Cuccittini",0.014623652,"From Free Kick",17.464249,-1.9832067,"Ground Pass","Left Foot",91,48,84,32,"No goal"
"b22a4087-ab5d-41ef-92c7-a2f52022d055","Ryan Giggs",0.2655105,"Regular Play",7.28011,-1.849096,"Ground Pass","Left Foot",108,51,106,44,"Goal"
"b730a07c-48bf-4bd0-bae1-ae4d2fe9fe1b","Lionel Andrés Messi Cuccittini",0.02401331,"From Free Kick",20.024984,1.6207547,"Ground Pass","Left Foot",98,31,97,51,"No goal"
"51cd886a-f4a1-48ab-bed3-9adf14b0a028","Javier Alejandro Mascherano",0.024037361,"From Throw In",12.529964,-1.0714496,"Low Pass","Head",75,58,81,47,"No goal"
"afad9b0b-f8d6-4eae-b7f1-abe1578be3b7","David Villa Sánchez",0.43463287,"From Goal Kick",13.928389,-1.2036225,"Low Pass","Right Foot",111,52,116,39,"No goal"
"0acf051e-decc-44d8-b696-b8408761d40b","Sergio Busquets i Burgos",0.050419856,"From Corner",9.899495,2.3561945,"Ground Pass","Other",100,33,93,40,"No goal"
"91d35ad8-a5b9-4b81-9742-d80cca3f2a61","Gerard Piqué Bernabéu",0.048093893,"From Corner",22.022715,2.2597208,"Ground Pass","Right Foot",109,23,95,40,"No goal"
"7d20287a-0caa-4be0-9d2d-82db941695f7","Andrés Iniesta Luján",0.13272858,"From Throw In",22.022715,0.6889244,"Ground Pass","Right Foot",83,46,100,60,"No goal"
"4f7801a9-0f5d-4ce0-adab-3ce044919314","Andrés Iniesta Luján",0.023872247,"Regular Play",20,1.5707964,"Ground Pass","Right Foot",82,27,82,47,"Goal"
"8fa7ee21-6ebe-45e4-b2c0-53eca79d7efd","Andrés Iniesta Luján",0.14381808,"From Goal Kick",11.045361,-0.09065989,"Ground Pass","Right Foot",89,34,100,33,"No goal"
"ab324589-fac4-4ae5-b58a-957ef5399703","Daniel Alves da Silva",0.17161706,"From Throw In",9.486833,-1.8925469,"Ground Pass","Right Foot",118,53,115,44,"No goal"
"0b9b180c-9886-4241-94a8-75472d361c72","Andrés Iniesta Luján",0.025142826,"Regular Play",12.369317,1.3258177,"Ground Pass","Right Foot",85,39,88,51,"No goal"
"8489c081-f424-471c-98d3-2e39c77fe2ee","Pedro Eliezer Rodríguez Ledesma",0.04307457,"From Corner",16.124516,-3.0172377,"Ground Pass","Left Foot",108,43,92,41,"No goal"
"bcc96129-5a81-4d75-959b-69c35a1dd67b","Sergio Busquets i Burgos",0.06463558,"From Corner",13.892444,-2.0988708,"Ground Pass","Left Foot",105,55,98,43,"Goal"
"9286b3ac-d3c6-43b5-b0cc-e325ad9f72f7","Ryan Giggs",0.048868615,"From Kick Off",8,1.5707964,"Ground Pass","Left Foot",98,23,98,31,"No goal"
"21d06258-bcf9-4fb9-87a4-60df973a11b5","Wayne Mark Rooney",0.05314883,"Regular Play",28.231188,1.1705557,"Ground Pass","Right Foot",76,38,87,64,"No goal"
"22e090b9-4d76-4199-b085-71d2c8b79aed","Xavier Hernández Creus",0.03429214,"Regular Play",28.84441,-0.5880026,"High Pass","Right Foot",66,69,90,53,"No goal"
"56bc3bf4-82cd-4e31-9f0e-a4afe30caabb","Lionel Andrés Messi Cuccittini",0.027710794,"From Counter",15.811388,0.6055447,"Ground Pass","Left Foot",88,50,101,59,"No goal"
"456fb924-f633-436f-8f5e-e0aab62ab950","Arjen Robben",0.13831732,"Regular Play",8.5440035,-1.929567,"Ground Pass","Right Foot",117,56,114,48,"No goal"
"ccec8c34-fe71-405f-874c-c7c88cde8255","Wesley Sneijder",0.018971069,"Regular Play",12.806249,0.67474097,"Low Pass","Head",77,60,87,68,"No goal"
"f1716725-fab5-4e0f-b4af-22e44adfc038","Philipp Lahm",0.042096052,"From Free Kick",25,-1.2870022,"Ground Pass","Right Foot",81,74,88,50,"No goal"
"94f9e744-fb63-486f-b27e-1a81838bac1c","Arjen Robben",0.043441616,"From Corner",33.13608,-1.4801364,"High Pass","Left Foot",109,72,112,39,"No goal"
"61d95229-28d8-40db-b25d-0a5f305c32f0","Maicon Douglas Sisenando",0.04784543,"From Throw In",25.495098,-1.7681919,"High Pass","Right Foot",112,62,107,37,"No goal"
"bb2d4e9f-ca14-4b77-95bb-11d6035a0d9a","Bastian Schweinsteiger",0.026562655,"Regular Play",13.416408,-2.0344439,"Ground Pass","Right Foot",94,49,88,37,"No goal"
"fa2339f9-720a-47b6-9aac-ade4ad5d50ef","Diego Alberto Milito",0.06754911,"From Goal Kick",32.75668,1.786154,"High Pass","Left Foot",119,20,112,52,"No goal"
"0ff14bb3-21ca-4a52-92ba-1eaa63ff3a27","Wesley Sneijder",0.38695237,"Regular Play",10.816654,0.5880026,"Ground Pass","Right Foot",91,39,100,45,"Goal"
"b4031f27-f992-48bd-939c-46198576af1a","Bastian Schweinsteiger",0.039311726,"Regular Play",22.090721,-0.09065989,"Ground Pass","Right Foot",66,29,88,27,"No goal"
"ff355a69-be34-446e-bff7-354ccf9ac99e","Philipp Lahm",0.016614387,"Regular Play",12.206555,-2.5308666,"Ground Pass","Right Foot",113,73,103,66,"No goal"
"70c0d928-88f3-4e10-96a1-b31f78f3ca53","Diego Alberto Milito",0.18209706,"From Counter",14.764823,1.076855,"Ground Pass","Right Foot",101,21,108,34,"No goal"
"86af4754-09eb-40b8-840c-7d19a9621672","Arjen Robben",0.017661598,"Regular Play",24.839485,-2.2706892,"Ground Pass","Left Foot",104,68,88,49,"No goal"
"b0db2389-a76e-41fc-908f-f5c40399257b","Arjen Robben",0.029975066,"Regular Play",18.601076,-0.63274884,"Ground Pass","Left Foot",75,51,90,40,"No goal"
"7ea39102-1775-4adc-9fb5-3bf446394c59","Hamit Altıntop",0.29485548,"From Kick Off",14.3178215,1.1383885,"Ground Pass","Right Foot",102,34,108,47,"No goal"
"14b67057-c99d-4852-8b1a-92233e4ffdd1","Diego Alberto Milito",0.11970848,"Regular Play",10.29563,2.077895,"Ground Pass","Right Foot",109,22,104,31,"No goal"
"12b5aa20-a586-4ede-84b5-dc0114708fa6","Hamit Altıntop",0.047318272,"From Goal Kick",34.132095,1.0153025,"Ground Pass","Right Foot",79,48,97,77,"No goal"
"f4390ebd-4a33-4017-80be-2bfbbf609f85","Wesley Sneijder",0.015074803,"From Corner",44.64303,-1.8429422,"High Pass","Right Foot",120,80,108,37,"No goal"
"41272e11-4112-44a4-ac51-5d6976d3eef8","Wesley Sneijder",0.29924193,"Regular Play",28.284271,-0.7853982,"Ground Pass","Right Foot",65,41,85,21,"Goal"
"30ca56f6-82d6-4e5e-bf26-fe3f5b816172","Philipp Lahm",0.016700733,"Regular Play",15.811388,-2.536048,"Ground Pass","Right Foot",104,78,91,69,"No goal"
"7168fde2-5533-4e0d-8895-d4c63949996b","Bastian Schweinsteiger",0.01746629,"Regular Play",33.526108,1.8736812,"Ground Pass","Right Foot",99,22,89,54,"No goal"
"4ac098b4-b864-49af-8bfd-5a985a8df240","Michael Carrick",0.016789252,"From Throw In",14.405902,0.49159065,"Ground Pass","Right Foot",57.3,31.1,70,37.9,"No goal"
"7dfe0183-dcad-47ff-8118-8c8f8ff2ec32","Andrés Iniesta Luján",0.12454243,"Regular Play",19.27693,0.39399305,"Ground Pass","Right Foot",88.5,53.3,106.3,60.7,"Goal"
"91bf66e6-7c99-4ed8-948a-c3d0dc4187d7","Samuel Eto""o Fils",0.019280143,"From Throw In",16.943436,-3.0113811,"Low Pass","Right Foot",105.1,77.8,88.3,75.6,"No goal"
"2c52b39c-121a-4d7f-bdcd-933f4b425048","Michael Carrick",0.025579235,"From Throw In",17.486567,-1.1148212,"Ground Pass","Left Foot",71.2,49.5,78.9,33.8,"No goal"
"2bc6e031-9975-45e2-a512-678e798143c0","Ryan Giggs",0.054401867,"From Corner",47.198833,1.823483,"High Pass","Left Foot",120,0.1,108.2,45.8,"No goal"
"2612305b-9152-4824-a16d-8077d5b9f215","Xavier Hernández Creus",0.12693205,"Regular Play",44.837708,-0.6716062,"Low Pass","Right Foot",53.1,33.6,88.2,5.7,"No goal"
"670b2477-951d-43d2-bd63-7b8f4c6fcd87","Sergio Busquets i Burgos",0.02147727,"Regular Play",24.368011,-1.2101045,"Ground Pass","Right Foot",84.2,31.1,92.8,8.3,"No goal"
"d7b52954-100d-4910-b952-d2bb0c1210f0","Xavier Hernández Creus",0.2831774,"Regular Play",25.983263,-1.1037064,"High Pass","Right Foot",98.6,58.6,110.3,35.4,"Goal"
"04593db2-6bea-47d6-9c9b-44b515ee2b59","Dimitar Ivanov Berbatov",0.1447675,"From Kick Off",17.561605,-1.3410099,"Ground Pass","Right Foot",106.2,59.4,110.2,42.3,"No goal"
"b8ff46e8-ed19-4787-9caf-ff9ca25bdb12","Ryan Giggs",0.03878899,"From Corner",50.13033,1.6666937,"High Pass","Left Foot",120,0.1,115.2,50,"No goal"
"54cc0f6e-df64-40e1-bf5e-90abc3bdbfc6","Xavier Hernández Creus",0.21496177,"From Free Kick",24.89277,-1.7894653,"High Pass","Right Foot",116.3,65.3,110.9,41,"No goal"
"3aa1acfc-570d-4a35-8210-90fe264495fe","Seydou Kéita",0.039952174,"From Throw In",19.11753,-0.8372036,"Ground Pass","Left Foot",86,25.7,98.8,11.5,"No goal"
"c34e02f9-513c-4c15-8590-12fe3470c53b","Xavier Hernández Creus",0.19183184,"From Free Kick",16.75858,0.7811788,"Ground Pass","Right Foot",92.8,41.4,104.7,53.2,"No goal"
"0d181e89-7947-494d-aced-775d4b68fab7","Wayne Mark Rooney",0.11614271,"From Corner",38.473495,-1.7962315,"High Pass","Right Foot",120,80,111.4,42.5,"No goal"
"254e2da2-75df-41e1-9bfa-b94f489123d9","Dirk Kuijt",0.079966545,"Regular Play",14.583552,0.8339038,"Low Pass","Right Foot",96.9,47.7,106.7,58.5,"No goal"
"6c73133f-5347-4e6a-8f6c-b95493dcf32a","Marek Jankulovski",0.016787449,"From Free Kick",36.24155,2.0035896,"High Pass","Left Foot",102.8,4.9,87.6,37.8,"No goal"
"cce61e57-ef5f-44d3-8533-1523be612487","Jermaine Pennant",0.05468222,"Regular Play",55.632004,-1.2865708,"High Pass","Right Foot",84.7,76.3,100.3,22.9,"No goal"
"b0205bec-d47f-41ac-92f8-94d7adc8f4be","Jermaine Pennant",0.022452101,"Regular Play",30.102657,-1.5840846,"Ground Pass","Right Foot",78.3,52.1,77.9,22,"No goal"
"e3d998b8-cd09-4041-a87e-24df8495e5a5","Steven Gerrard",0.121644065,"Regular Play",17.130383,-1.4066074,"Ground Pass","Right Foot",101.9,57.3,104.7,40.4,"No goal"
"34d9758d-5972-4040-8e1e-143d8f20a3c0","Boudewijn Zenden",0.03393035,"From Corner",46.324615,-1.8194399,"High Pass","Left Foot",120,80,108.6,35.1,"No goal"
"ef25b0e7-4f7b-462b-aa56-1c5c02fc8eb7","Harry Kewell",0.02025401,"Regular Play",16.707483,1.5408652,"Ground Pass","Left Foot",91.3,2.4,91.8,19.1,"No goal"
"71426b01-ec3d-49ed-af79-f4867ca67a80","Ricardo Izecson dos Santos Leite",0.38296428,"Regular Play",18.840914,-0.12238001,"Ground Pass","Right Foot",90.2,56.5,108.9,54.2,"Goal"
"076756cb-1567-44ca-9be2-f1f89db1ccf8","Harry Kewell",0.01811272,"From Corner",32.10265,2.3561945,"Ground Pass","Right Foot",120,0.1,97.3,22.8,"No goal"
"3ffb6086-4979-4efd-a32b-4d4650907dcd","Dirk Kuijt",0.02673596,"From Corner",17.492855,-1.0303768,"Low Pass","Right Foot",81.8,45.6,90.8,30.6,"No goal"
"1668ef92-5059-4c10-b798-aece3eebaf3c","Jermaine Pennant",0.03037337,"From Corner",33.150867,1.8677428,"High Pass","Right Foot",120,0.1,110.3,31.8,"No goal"
"aa855834-1a72-423c-845d-2b6ba09bf484","Andrea Pirlo",0.060929056,"From Free Kick",26.16123,-1.459717,"Low Pass","Right Foot",102.7,66.8,105.6,40.8,"Goal"
"4cbe1eea-83a6-42e8-bbbc-f5b9982989a3","Steven Gerrard",0.045089733,"From Corner",52.654533,-1.9707006,"High Pass","Right Foot",120,80,99.5,31.5,"No goal"
"b295a88f-cf92-4654-a01d-c4a9cc798ac2","Steve Finnan",0.0252729,"Regular Play",38.0958,-1.1517724,"High Pass","Right Foot",90.7,79.5,106.2,44.7,"No goal"
"6a8de15e-6dbd-421d-becc-db3228a49016","Clarence Seedorf",0.011258162,"From Throw In",18.160397,1.8611983,"Ground Pass","Right Foot",87,34.2,81.8,51.6,"No goal"
"d8e64f1f-8f7b-4013-a4d5-9c1f45ee480f","Clarence Seedorf",0.030625522,"From Corner",33.52566,-1.6574055,"Low Pass","Right Foot",120,80,117.1,46.6,"No goal"
"55786bfd-dd31-4775-8d69-b20fcea560c4","Marcos Evangelista de Moraes",0.03712129,"Regular Play",17.2676,-1.7102364,"Low Pass","Right Foot",107.1,64.5,104.7,47.4,"No goal"
"b19a3e78-8c1a-4f20-b758-33472a5ead3e","Steven Gerrard",0.042326387,"Regular Play",23.456556,-1.0632838,"Low Pass","Other",86.3,50.2,97.7,29.7,"No goal"
"dc0cf57e-de0b-4563-bf16-5bc6d473ca9d","Milan Baroš",0.066057235,"Regular Play",9.323626,2.4702017,"High Pass","Head",109,31.9,101.7,37.7,"No goal"
"919a5ad9-96c2-43c4-94e8-7bc39cad7ad9","Andriy Shevchenko",0.56108016,"Regular Play",17.898603,-1.2525793,"Ground Pass","Right Foot",109.3,53.6,114.9,36.6,"Goal"
"ecc2c7fd-9724-4a3a-851f-17f40853938d","Ricardo Izecson dos Santos Leite",0.4398595,"Regular Play",47.651756,-0.41012734,"Low Pass","Right Foot",57.9,54.2,101.6,35.2,"Goal"
"1c9bfca2-7069-461b-9224-0da9db562fab","Paolo Maldini",0.042566918,"From Kick Off",38.199608,1.1270524,"High Pass","Left Foot",77.5,13.4,93.9,47.9,"No goal"
"c1f5433b-5d79-49df-870e-415329a4e2b9","Hernán Jorge Crespo",0.011750844,"Regular Play",11.83385,2.6098685,"Ground Pass","Right Foot",116.6,54.7,106.4,60.7,"No goal"
"0b5d9c0a-6f5e-4feb-9f0b-299710ac7e7b","Dietmar Hamann",0.01258876,"Regular Play",22.202929,2.2764914,"Ground Pass","Right Foot",92.5,20.7,78.1,37.6,"No goal"
"9cc6a519-83ce-4297-8290-a888179410f7","Clarence Seedorf",0.042477816,"From Free Kick",3.7854986,-1.7837347,"Ground Pass","Right Foot",95,32.5,94.2,28.8,"No goal"
"a649381a-b351-4491-bda6-ba7756f39fa1","John Arne Semundseth Riise",0.06237303,"Regular Play",30.996775,1.2694511,"High Pass","Left Foot",99.1,6.1,108.3,35.7,"Goal"
"d3ea28ee-0331-46fa-af1d-379e6f8d71c4","Dietmar Hamann",0.024762264,"From Throw In",13.923002,1.5133058,"Ground Pass","Right Foot",90.8,36.3,91.6,50.2,"Goal"
"c416c91c-3311-41c4-b626-1c0125064ab1","Steven Gerrard",0.019865409,"From Corner",40.660175,-2.3648899,"High Pass","Right Foot",120,80,91,51.5,"No goal"
"37395ee2-1f66-4719-acf4-7fccbbb3fa5f","Andrea Pirlo",0.014269722,"From Free Kick",28.764736,-1.0822705,"High Pass","Right Foot",91.4,67.5,104.9,42.1,"No goal"
"f5408785-289f-4666-9b70-1b7caf221736","Ivan Gennaro Gattuso",0.030034408,"From Free Kick",15.164762,-1.8445671,"Ground Pass","Right Foot",95.9,45.1,91.8,30.5,"No goal"
"c4926c05-597d-4cd1-8961-06245b2c0521","Steven Gerrard",0.0311557,"From Goal Kick",16.06549,1.0709529,"Low Pass","Right Foot",83.9,4.4,91.6,18.5,"No goal"
"d2b976e7-e914-42c1-a3a7-65fc9290268d","Luis Javier García Sanz",0.028090978,"From Throw In",9.706183,-2.052875,"Low Pass","Left Foot",90.1,63.7,85.6,55.1,"No goal"
"b644a29e-3a26-43f9-a2f3-392fd366bae7","Luis Javier García Sanz",0.029481031,"Regular Play",10.866922,-2.8809903,"Ground Pass","Left Foot",81.8,66.7,71.3,63.9,"No goal"
"d047c152-1065-4355-b4c1-eaa84fc4321c","Hernán Jorge Crespo",0.18186013,"Regular Play",10.977249,-2.095592,"Ground Pass","Right Foot",116.8,55.4,111.3,45.9,"No goal"
"4fda7d49-8c22-44c9-bf10-dc48b5b13f24","Ricardo Izecson dos Santos Leite",0.019552078,"Regular Play",7.4330344,-1.6651102,"High Pass","Right Foot",97.4,62.8,96.7,55.4,"No goal"
"49772ee6-c22c-49b6-9068-f106a4bd942c","Andrea Pirlo",0.049611043,"From Corner",36.033455,-1.8635823,"High Pass","Right Foot",120,80,109.6,45.5,"No goal"
"0868cb40-9449-4b87-a93c-ce6f4da59350","Alessandro Nesta",0.00827892,"From Throw In",13.341664,-1.3439975,"Ground Pass","Right Foot",74.6,52.2,77.6,39.2,"No goal"
"2faa2f69-814b-4ab9-8cde-e315c9063711","Marcos Evangelista de Moraes",0.05506395,"Regular Play",53.944508,-1.1909784,"High Pass","Right Foot",93.2,74.2,113.2,24.1,"No goal"
"71a7b24a-96d0-43d8-975f-f196538e53b4","Vladimir Smicer",0.033356383,"From Corner",24.101868,-2.5570424,"Low Pass","Right Foot",112.8,64.1,92.7,50.8,"No goal"
